id_documento;tipo_documento;folio;id_cliente;id_vendedor;id_condicion;linea_negocio;fecha_emision;fecha_vencimiento;moneda;monto_neto;monto_iva;monto_total;estado_sii;centro_costo
DOC-2024-01216;FAC;100770;CL0124;V006;CP45;FOODSERVICE;2024-01-29;2024-03-14;CLP;9496160;1804270;11300430;ACEPTADO;PLANTA_CORONEL
DOC-2024-01314;FAC;100860;CL0090;V007;CP60;FOODSERVICE;2024-01-29;2024-03-29;CLP;6710598;1275014;7985612;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01359;FAC;100901;CL0193;V008;CP45;FOODSERVICE;2024-01-29;2024-03-14;CLP;5718360;1086488;6804848;ACEPTADO;CD_SANTIAGO
DOC-2024-01518;FAC;101047;CL0193;V008;CP30;FOODSERVICE;2024-01-29;2024-02-28;CLP;2086622;396458;2483080;ACEPTADO;CD_SANTIAGO
DOC-2024-00185;FEX;50185;CL0059;V001;CP90;EXPORTACION;2024-01-30;2024-04-29;USD;10737.97;0;10737.97;ACEPTADO;PLANTA_CORONEL
DOC-2024-00191;FEX;50191;CL0048;V001;CP60;EXPORTACION;2024-01-30;2024-03-30;USD;17846.06;0;17846.06;ACEPTADO;PLANTA_QUELLON
DOC-2024-01025;FAC;100597;CL0074;V007;CP30;FOODSERVICE;2024-01-30;2024-04-29;CLP;16769527;3186210;19955737;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01246;FAC;100797;CL0117;V008;CP60;FOODSERVICE;2024-01-30;2024-03-30;CLP;3013243;572516;3585759;ACEPTADO;PLANTA_CORONEL
DOC-2024-01370;FAC;100912;CL0128;V005;CP45;FOODSERVICE;2024-01-30;2024-04-29;CLP;6152372;1168951;7321323;ACEPTADO;PLANTA_CORONEL
DOC-2024-01564;FAC;101091;CL0117;V008;CP30;FOODSERVICE;2024-01-30;2024-02-29;CLP;5919813;1124764;7044577;ANULADO;PLANTA_TALCAHUANO
DOC-2024-01651;FAC;101176;CL0096;V006;CP45;FOODSERVICE;2024-01-30;2024-03-15;CLP;1140089;216617;1356706;ACEPTADO;CD_SANTIAGO
DOC-2024-00057;FEX;50057;CL0032;V002;CP60;EXPORTACION;2024-01-31;2024-03-31;USD;75642.45;0;75642.45;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00221;FEX;50221;CL0032;V002;CP120;EXPORTACION;2024-01-31;2024-05-30;USD;95160.64;0;95160.64;ACEPTADO;PLANTA_CORONEL
DOC-2024-00245;FEX;50245;CL0018;V003;CP60;EXPORTACION;2024-01-31;2024-03-31;USD;9659.55;0;9659.55;ACEPTADO;PLANTA_QUELLON
DOC-2024-00435;FAC;100051;CL0193;V008;CP45;FOODSERVICE;2024-01-31;2024-03-16;CLP;7671181;1457524;9128705;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00519;FEE;8008;CL0135;V005;CP60;FOODSERVICE;2024-01-31;2024-03-31;CLP;5959579;0;5959579;ACEPTADO;CD_SANTIAGO
DOC-2024-00836;FEE;8025;CL0128;V005;CP60;FOODSERVICE;2024-01-31;2024-03-31;CLP;2647703;0;2647703;ACEPTADO;PLANTA_CORONEL
DOC-2024-01546;FAC;101073;CL0105;V006;CP30;FOODSERVICE;2024-01-31;2024-03-01;CLP;7271262;1381540;8652802;ACEPTADO;PLANTA_CORONEL
DOC-2024-01613;FAC;101139;CL0136;V008;CP45;FOODSERVICE;2024-01-31;2024-03-16;CLP;6747561;1282037;8029598;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01732;FAC;101248;CL0266;V012;CP45;RETAIL;2024-01-31;2024-03-16;CLP;2412137;458306;2870443;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00371;FEX;50371;CL0048;V001;CP60;EXPORTACION;2024-02-01;2024-04-01;USD;26771.34;0;26771.34;ACEPTADO;PLANTA_CALDERA
DOC-2024-00242;FEX;50242;CL0044;V004;CP120;EXPORTACION;2024-02-02;2024-06-01;USD;37842.01;0;37842.01;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00526;FAC;100135;CL0206;V006;CP60;FOODSERVICE;2024-02-02;2024-04-02;CLP;7836178;1488874;9325052;ACEPTADO;CD_SANTIAGO
DOC-2024-00536;FAC;100144;CL0177;V005;CP30;FOODSERVICE;2024-02-02;2024-03-03;CLP;2558772;486167;3044939;ACEPTADO;CD_SANTIAGO
DOC-2024-00774;FAC;100369;CL0123;V006;CP60;FOODSERVICE;2024-02-02;2024-04-02;CLP;3318832;630578;3949410;ACEPTADO;CD_SANTIAGO
DOC-2024-00797;FAC;100391;CL0161;V005;CP45;FOODSERVICE;2024-02-02;2024-03-18;CLP;16849331;3201373;20050704;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00923;FAC;100505;CL0133;V008;CP60;FOODSERVICE;2024-02-02;2024-04-02;CLP;9914988;1883848;11798836;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01054;FAC;100625;CL0177;V005;CP30;FOODSERVICE;2024-02-02;2024-03-03;CLP;6197297;1177486;7374783;ACEPTADO;CD_SANTIAGO
DOC-2024-01069;FAC;100639;CL0143;V006;CP45;FOODSERVICE;2024-02-02;2024-05-17;CLP;8758165;1664051;10422216;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01528;FAC;101057;CL0074;V007;CP60;FOODSERVICE;2024-02-02;2024-04-02;CLP;8418587;1599532;10018119;ACEPTADO;CD_SANTIAGO
DOC-2024-01612;FAC;101138;CL0209;V006;CP60;FOODSERVICE;2024-02-02;2024-04-02;CLP;7028770;1335466;8364236;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01744;FAC;101259;CL0287;V012;CP30;RETAIL;2024-02-02;2024-03-03;CLP;12763589;2425082;15188671;ACEPTADO;PLANTA_CORONEL
DOC-2024-01905;FAC;101407;CL0230;V012;CP60;RETAIL;2024-02-02;2024-04-02;CLP;3259128;619234;3878362;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01920;FAC;101421;CL0279;V010;CP30;RETAIL;2024-02-02;2024-03-03;CLP;102477783;19470779;121948562;ACEPTADO;CD_SANTIAGO
DOC-2024-00417;FAC;100033;CL0217;V007;CP60;FOODSERVICE;2024-02-05;2024-04-05;CLP;15564412;2957238;18521650;ACEPTADO;CD_SANTIAGO
DOC-2024-00509;FAC;100120;CL0080;V007;CP30;FOODSERVICE;2024-02-05;2024-03-06;CLP;4368136;829946;5198082;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00601;FAC;100206;CL0074;V007;CP60;FOODSERVICE;2024-02-05;2024-04-05;CLP;7978865;1515984;9494849;ACEPTADO;PLANTA_CORONEL
DOC-2024-00735;FAC;100333;CL0132;V005;CP30;FOODSERVICE;2024-02-05;2024-02-21;CLP;3744262;711410;4455672;ACEPTADO;CD_SANTIAGO
DOC-2024-00750;FAC;100347;CL0096;V006;CP60;FOODSERVICE;2024-02-05;2024-04-05;CLP;774913;147233;922146;ACEPTADO;PLANTA_CORONEL
DOC-2024-01000;FAC;100576;CL0121;V007;CP30;FOODSERVICE;2024-02-05;2024-03-06;CLP;4908083;932536;5840619;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01512;FAC;101042;CL0170;V005;CP30;FOODSERVICE;2024-02-05;2024-03-06;CLP;8439943;1603589;10043532;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00073;FEX;50073;CL0032;V002;CP120;EXPORTACION;2024-02-06;2024-06-05;CLP;38365943;0;38365943;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00431;FAC;100047;CL0206;V006;CP30;FOODSERVICE;2024-02-06;2024-03-07;CLP;4030862;765864;4796726;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00806;FAC;100400;CL0118;V007;CP45;FOODSERVICE;2024-02-06;2024-03-22;CLP;9033164;1716301;10749465;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00886;FAC;100472;CL0104;V006;CP30;FOODSERVICE;2024-02-06;2024-03-07;CLP;2254788;428410;2683198;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00909;FAC;100492;CL0120;V007;CP30;FOODSERVICE;2024-02-06;2024-03-07;CLP;3565452;677436;4242888;ACEPTADO;PLANTA_CORONEL
DOC-2024-00968;FEE;8039;CL0093;V006;CP45;FOODSERVICE;2024-02-06;2024-03-22;CLP;14934544;0;14934544;ACEPTADO;CD_SANTIAGO
DOC-2024-01296;FAC;100843;CL0142;V007;CP45;FOODSERVICE;2024-02-06;2024-03-22;CLP;5638918;1071394;6710312;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01373;FAC;100914;CL0183;V005;CP60;FOODSERVICE;2024-02-06;2024-04-06;CLP;15113220;2871512;17984732;ACEPTADO;PLANTA_CORONEL
DOC-2024-01415;FAC;100953;CL0193;V008;CP45;FOODSERVICE;2024-02-06;2024-03-22;CLP;8742844;1661140;10403984;ACEPTADO;CD_SANTIAGO
DOC-2024-00902;FAC;100486;CL0161;V005;CP45;FOODSERVICE;2024-02-07;2024-03-23;CLP;6275642;1192372;7468014;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01450;FAC;100986;CL0074;V007;CP30;FOODSERVICE;2024-02-07;2024-03-08;CLP;13487700;2562663;16050363;ACEPTADO;PLANTA_CORONEL
DOC-2024-01506;FAC;101036;CL0161;V005;CP30;FOODSERVICE;2024-02-07;2024-03-08;CLP;11822401;2246256;14068657;ACEPTADO;CD_SANTIAGO
DOC-2024-01846;FAC;101352;CL0233;V009;CP60;RETAIL;2024-02-07;2024-04-07;CLP;7611732;1446229;9057961;ACEPTADO;PLANTA_CORONEL
DOC-2024-00281;FEX;50281;CL0032;V002;CP120;EXPORTACION;2024-02-08;2024-06-07;USD;207167.53;0;207167.53;ACEPTADO;PLANTA_CORONEL
DOC-2024-01177;FAC;100731;CL0096;V006;CP45;FOODSERVICE;2024-02-08;2024-03-24;CLP;4337378;824102;5161480;ACEPTADO;PLANTA_CORONEL
DOC-2024-01410;FAC;100949;CL0158;V007;CP30;FOODSERVICE;2024-02-08;2024-03-09;CLP;6049582;1149421;7199003;ACEPTADO;PLANTA_CORONEL
DOC-2024-01909;FAC;101411;CL0313;V009;CP45;RETAIL;2024-02-08;2024-03-24;CLP;3729607;708625;4438232;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00010;FEX;50010;CL0032;V002;CP60;EXPORTACION;2024-02-09;2024-04-09;USD;58525.61;0;58525.61;ACEPTADO;PLANTA_CORONEL
DOC-2024-00136;FEX;50136;CL0060;V003;CP60;EXPORTACION;2024-02-09;2024-04-09;CLP;8026560;0;8026560;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00400;FAC;100016;CL0107;V005;CP45;FOODSERVICE;2024-02-09;2024-03-25;CLP;7611130;1446115;9057245;ACEPTADO;PLANTA_CORONEL
DOC-2024-00423;FAC;100039;CL0155;V005;CP45;FOODSERVICE;2024-02-09;2024-03-25;CLP;2153188;409106;2562294;ACEPTADO;PLANTA_CORONEL
DOC-2024-00474;FAC;100088;CL0102;V008;CP30;FOODSERVICE;2024-02-09;2024-03-10;CLP;3577176;679663;4256839;ACEPTADO;PLANTA_CORONEL
DOC-2024-00657;FAC;100258;CL0107;V005;CP45;FOODSERVICE;2024-02-09;2024-03-25;CLP;1658955;315201;1974156;ACEPTADO;CD_SANTIAGO
DOC-2024-00727;FAC;100325;CL0203;V008;CP00;FOODSERVICE;2024-02-09;2024-02-09;CLP;15519393;2948685;18468078;ACEPTADO;PLANTA_CORONEL
DOC-2024-00799;FAC;100393;CL0161;V005;CP45;FOODSERVICE;2024-02-09;2024-03-25;CLP;24391638;4634411;29026049;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00803;FAC;100397;CL0172;V005;CP60;FOODSERVICE;2024-02-09;2024-04-09;CLP;6035612;1146766;7182378;ACEPTADO;PLANTA_CORONEL
DOC-2024-00945;FAC;100524;CL0161;V005;CP60;FOODSERVICE;2024-02-09;2024-04-09;CLP;18832376;3578151;22410527;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01021;FEE;8044;CL0118;V007;CP30;FOODSERVICE;2024-02-09;2024-03-10;CLP;11240035;0;11240035;ACEPTADO;CD_SANTIAGO
DOC-2024-01035;FAC;100606;CL0192;V006;CP60;FOODSERVICE;2024-02-09;2024-04-09;CLP;2261583;429701;2691284;ACEPTADO;PLANTA_CORONEL
DOC-2024-01235;FAC;100787;CL0165;V007;CP45;FOODSERVICE;2024-02-09;2024-03-25;CLP;3730880;708867;4439747;ACEPTADO;PLANTA_CORONEL
DOC-2024-01477;FAC;101011;CL0128;V005;CP30;FOODSERVICE;2024-02-09;2024-03-10;CLP;1537608;292146;1829754;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01721;FEE;8101;CL0245;V011;CP90;RETAIL;2024-02-09;2024-05-09;CLP;39469742;0;39469742;ACEPTADO;CD_SANTIAGO
DOC-2024-01786;FAC;101298;CL0311;V012;CP45;RETAIL;2024-02-09;2024-03-25;CLP;8197452;1557516;9754968;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01962;FAC;101457;CL0328;V012;CP45;RETAIL;2024-02-09;2024-03-25;CLP;6168626;1172039;7340665;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01059;FAC;100630;CL0193;V008;CP30;FOODSERVICE;2024-02-12;2024-03-13;CLP;8329801;1582662;9912463;ACEPTADO;CD_SANTIAGO
DOC-2024-01125;FAC;100686;CL0082;V006;CP30;FOODSERVICE;2024-02-12;2024-03-13;CLP;15187436;2885613;18073049;ACEPTADO;PLANTA_CORONEL
DOC-2024-01272;FAC;100821;CL0074;V007;CP60;FOODSERVICE;2024-02-12;2024-04-12;CLP;27825075;5286764;33111839;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01647;FAC;101172;CL0178;V008;CP45;FOODSERVICE;2024-02-12;2024-03-28;CLP;3064956;582342;3647298;ACEPTADO;CD_SANTIAGO
DOC-2024-01801;FAC;101310;CL0304;V009;CP30;RETAIL;2024-02-13;2024-03-14;CLP;8844517;1680458;10524975;ACEPTADO;CD_SANTIAGO
DOC-2024-01946;FAC;101444;CL0279;V010;CP30;RETAIL;2024-02-13;2024-03-14;CLP;28178207;5353859;33532066;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-02003;FAC;101493;CL0279;V010;CP30;RETAIL;2024-02-13;2024-03-14;CLP;30988592;5887832;36876424;ACEPTADO;PLANTA_CORONEL
DOC-2024-00290;FEX;50290;CL0012;V004;CP60;EXPORTACION;2024-02-14;2024-04-14;CLP;28510200;0;28510200;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01595;FAC;101122;CL0078;V008;CP60;FOODSERVICE;2024-02-14;2024-04-14;CLP;4821212;916030;5737242;ACEPTADO;CD_SANTIAGO
DOC-2024-01608;FAC;101134;CL0164;V007;CP30;FOODSERVICE;2024-02-14;2024-03-15;CLP;2021423;384070;2405493;ACEPTADO;CD_SANTIAGO
DOC-2024-01722;FAC;101238;CL0323;V011;CP45;RETAIL;2024-02-14;2024-03-30;CLP;12039733;2287549;14327282;ACEPTADO;PLANTA_CORONEL
DOC-2024-00193;FEX;50193;CL0062;V004;CP120;EXPORTACION;2024-02-15;2024-06-14;USD;32086.96;0;32086.96;ACEPTADO;PLANTA_CORONEL
DOC-2024-00778;FAC;100372;CL0085;V008;CP30;FOODSERVICE;2024-02-15;2024-03-16;CLP;1809413;343788;2153201;ACEPTADO;PLANTA_CORONEL
DOC-2024-00943;FAC;100523;CL0138;V005;CP30;FOODSERVICE;2024-02-15;2024-03-16;CLP;5268317;1000980;6269297;ACEPTADO;PLANTA_CORONEL
DOC-2024-01239;FAC;100791;CL0161;V005;CP60;FOODSERVICE;2024-02-15;2024-04-15;CLP;3857787;732980;4590767;ACEPTADO;CD_SANTIAGO
DOC-2024-01463;FAC;100998;CL0161;V005;CP45;FOODSERVICE;2024-02-15;2024-03-31;CLP;9901856;1881353;11783209;ACEPTADO;PLANTA_CORONEL
DOC-2024-01910;FAC;101412;CL0229;V010;CP60;RETAIL;2024-02-15;2024-04-15;CLP;7128362;1354389;8482751;ACEPTADO;PLANTA_CORONEL
DOC-2024-02019;FAC;101509;CL0262;V012;CP45;RETAIL;2024-02-15;2024-03-31;CLP;9522976;1809365;11332341;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00075;FEX;50075;CL0032;V002;CP120;EXPORTACION;2024-02-16;2024-06-15;USD;16632.67;0;16632.67;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00320;FEX;50320;CL0014;V003;CP120;EXPORTACION;2024-02-16;2024-06-15;USD;24579.04;0;24579.04;ACEPTADO;PLANTA_CALDERA
DOC-2024-00454;FAC;100068;CL0213;V006;CP30;FOODSERVICE;2024-02-16;2024-03-17;CLP;1836175;348873;2185048;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00504;FAC;100115;CL0190;V006;CP30;FOODSERVICE;2024-02-16;2024-03-17;CLP;8573796;1629021;10202817;ACEPTADO;PLANTA_CORONEL
DOC-2024-00693;FEE;8018;CL0120;V007;CP60;FOODSERVICE;2024-02-16;2024-04-16;CLP;10609053;0;10609053;ACEPTADO;CD_SANTIAGO
DOC-2024-00828;FAC;100422;CL0120;V007;CP45;FOODSERVICE;2024-02-16;2024-04-01;CLP;5930779;1126848;7057627;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01204;FAC;100758;CL0073;V005;CP30;FOODSERVICE;2024-02-16;2024-03-17;CLP;7747603;1472045;9219648;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01220;FAC;100774;CL0110;V008;CP30;FOODSERVICE;2024-02-16;2024-03-17;CLP;7418607;1409535;8828142;ACEPTADO;PLANTA_CORONEL
DOC-2024-01342;FAC;100886;CL0081;V005;CP30;FOODSERVICE;2024-02-16;2024-05-01;CLP;2147300;407987;2555287;ACEPTADO;CD_SANTIAGO
DOC-2024-01629;FAC;101154;CL0095;V007;CP60;FOODSERVICE;2024-02-16;2024-04-16;CLP;1956026;371645;2327671;ACEPTADO;PLANTA_CORONEL
DOC-2024-01785;FAC;101297;CL0266;V012;CP60;RETAIL;2024-02-16;2024-04-16;CLP;9745820;1851706;11597526;ACEPTADO;CD_SANTIAGO
DOC-2024-01866;FAC;101372;CL0333;V012;CP45;RETAIL;2024-02-16;2024-04-01;CLP;6947911;1320103;8268014;ACEPTADO;PLANTA_CORONEL
DOC-2024-00451;FAC;100066;CL0214;V008;CP30;FOODSERVICE;2024-02-19;2024-03-20;CLP;5652074;1073894;6725968;ACEPTADO;PLANTA_CORONEL
DOC-2024-01142;FAC;100700;CL0154;V005;CP30;FOODSERVICE;2024-02-19;2024-03-20;CLP;8713253;1655518;10368771;ACEPTADO;PLANTA_CORONEL
DOC-2024-01650;FAC;101175;CL0101;V008;CP45;FOODSERVICE;2024-02-19;2024-04-04;CLP;1944130;369385;2313515;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01664;FAC;101189;CL0334;V009;CP30;RETAIL;2024-02-19;2024-03-20;CLP;3725325;707812;4433137;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00399;FAC;100015;CL0209;V006;CP45;FOODSERVICE;2024-02-20;2024-04-05;CLP;8638946;1641400;10280346;ACEPTADO;CD_SANTIAGO
DOC-2024-00684;FAC;100285;CL0118;V007;CP45;FOODSERVICE;2024-02-20;2024-04-05;CLP;8774405;1667137;10441542;ACEPTADO;PLANTA_CORONEL
DOC-2024-01487;FEE;8085;CL0193;V008;CP60;FOODSERVICE;2024-02-20;2024-04-20;CLP;9167042;0;9167042;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01712;FAC;101229;CL0326;V009;CP45;RETAIL;2024-02-20;2024-04-05;CLP;5254435;998343;6252778;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-02002;FAC;101492;CL0279;V010;CP60;RETAIL;2024-02-20;2024-04-20;CLP;49455243;9396496;58851739;ACEPTADO;PLANTA_CORONEL
DOC-2024-00047;FEX;50047;CL0056;V002;CP60;EXPORTACION;2024-02-21;2024-04-21;USD;102984.24;0;102984.24;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00529;FAC;100138;CL0074;V007;CP00;FOODSERVICE;2024-02-21;2024-02-26;CLP;9877096;1876648;11753744;ACEPTADO;CD_SANTIAGO
DOC-2024-00541;FAC;100149;CL0118;V007;CP30;FOODSERVICE;2024-02-21;2024-03-22;CLP;11143002;2117170;13260172;ACEPTADO;PLANTA_CORONEL
DOC-2024-00897;FAC;100482;CL0126;V005;CP45;FOODSERVICE;2024-02-21;2024-04-06;CLP;4007906;761502;4769408;ACEPTADO;CD_SANTIAGO
DOC-2024-01033;FAC;100604;CL0196;V006;CP30;FOODSERVICE;2024-02-21;2024-03-22;CLP;6877101;1306649;8183750;ACEPTADO;CD_SANTIAGO
DOC-2024-01741;FAC;101256;CL0326;V009;CP60;RETAIL;2024-02-21;2024-04-21;CLP;5530280;1050753;6581033;ACEPTADO;PLANTA_CORONEL
DOC-2024-02007;FAC;101497;CL0287;V012;CP45;RETAIL;2024-02-21;2024-04-06;CLP;11810845;2244061;14054906;ACEPTADO;CD_SANTIAGO
DOC-2024-00324;FEX;50324;CL0063;V003;CP120;EXPORTACION;2024-02-22;2024-06-21;USD;17032.99;0;17032.99;ACEPTADO;PLANTA_QUELLON
DOC-2024-00969;FAC;100547;CL0090;V007;CP45;FOODSERVICE;2024-02-22;2024-04-07;CLP;4548634;864240;5412874;ACEPTADO;PLANTA_CORONEL
DOC-2024-01856;FAC;101362;CL0321;V010;CP45;RETAIL;2024-02-22;2024-04-07;CLP;27875448;5296335;33171783;ACEPTADO;CD_SANTIAGO
DOC-2024-02016;FAC;101506;CL0279;V010;CP30;RETAIL;2024-02-22;2024-03-23;CLP;23110389;4390974;27501363;ACEPTADO;PLANTA_CORONEL
DOC-2024-00146;FEX;50146;CL0072;V004;CP90;EXPORTACION;2024-02-23;2024-05-23;USD;15406.04;0;15406.04;ACEPTADO;PLANTA_QUELLON
DOC-2024-00428;FAC;100044;CL0161;V005;CP30;FOODSERVICE;2024-02-23;2024-03-24;CLP;14753210;2803110;17556320;ACEPTADO;CD_SANTIAGO
DOC-2024-00835;FAC;100428;CL0191;V006;CP60;FOODSERVICE;2024-02-23;2024-04-23;CLP;2572981;488866;3061847;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00838;FAC;100430;CL0094;V007;CP45;FOODSERVICE;2024-02-23;2024-04-08;CLP;3957241;751876;4709117;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00914;FAC;100496;CL0164;V007;CP45;FOODSERVICE;2024-02-23;2024-04-08;CLP;8471152;1609519;10080671;ANULADO;PLANTA_TALCAHUANO
DOC-2024-01345;FAC;100889;CL0110;V008;CP30;FOODSERVICE;2024-02-23;2024-03-24;CLP;2710857;515063;3225920;ACEPTADO;PLANTA_CORONEL
DOC-2024-01346;FAC;100890;CL0214;V008;CP30;FOODSERVICE;2024-02-23;2024-03-24;CLP;2227648;423253;2650901;ACEPTADO;PLANTA_CORONEL
DOC-2024-01542;FAC;101070;CL0073;V005;CP45;FOODSERVICE;2024-02-23;2024-04-08;CLP;9571956;1818672;11390628;ACEPTADO;PLANTA_CORONEL
DOC-2024-01814;FAC;101323;CL0313;V009;CP60;RETAIL;2024-02-23;2024-04-23;CLP;3800474;722090;4522564;ACEPTADO;PLANTA_CORONEL
DOC-2024-01834;FAC;101341;CL0301;V009;CP30;RETAIL;2024-02-23;2024-03-24;CLP;119044499;22618455;141662954;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00048;FEX;50048;CL0064;V002;CP60;EXPORTACION;2024-02-26;2024-04-26;USD;32588.38;0;32588.38;ACEPTADO;PLANTA_QUELLON
DOC-2024-00215;FEX;50215;CL0012;V004;CP120;EXPORTACION;2024-02-26;2024-06-25;USD;54787.55;0;54787.55;ACEPTADO;PLANTA_CORONEL
DOC-2024-00402;FAC;100018;CL0104;V006;CP30;FOODSERVICE;2024-02-26;2024-03-27;CLP;9033681;1716399;10750080;ACEPTADO;PLANTA_CORONEL
DOC-2024-00497;FAC;100109;CL0104;V006;CP45;FOODSERVICE;2024-02-26;2024-04-11;CLP;4018840;763580;4782420;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00687;FAC;100287;CL0074;V007;CP60;FOODSERVICE;2024-02-26;2024-04-26;CLP;23010000;4371900;27381900;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00847;FAC;100439;CL0207;V008;CP60;FOODSERVICE;2024-02-26;2024-04-26;CLP;7967981;1513916;9481897;ACEPTADO;PLANTA_CORONEL
DOC-2024-01257;FAC;100806;CL0185;V007;CP60;FOODSERVICE;2024-02-26;2024-04-26;CLP;9536952;1812021;11348973;ACEPTADO;PLANTA_CORONEL
DOC-2024-01716;FAC;101233;CL0309;V012;CP30;RETAIL;2024-02-26;2024-03-27;CLP;7387444;1403614;8791058;ACEPTADO;CD_SANTIAGO
DOC-2024-00434;FAC;100050;CL0104;V006;CP30;FOODSERVICE;2024-02-27;2024-03-28;CLP;21701825;4123347;25825172;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00972;FAC;100550;CL0155;V005;CP00;FOODSERVICE;2024-02-27;2024-02-27;CLP;5084675;966088;6050763;ACEPTADO;PLANTA_CORONEL
DOC-2024-01078;FAC;100645;CL0116;V006;CP30;FOODSERVICE;2024-02-27;2024-03-28;CLP;11103106;2109590;13212696;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01630;FAC;101155;CL0191;V006;CP60;FOODSERVICE;2024-02-27;2024-04-27;CLP;3788226;719763;4507989;ACEPTADO;PLANTA_CORONEL
DOC-2024-01653;FAC;101178;CL0132;V005;CP45;FOODSERVICE;2024-02-27;2024-04-12;CLP;10112186;1921315;12033501;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01773;FAC;101285;CL0253;V011;CP60;RETAIL;2024-02-27;2024-04-27;CLP;5825753;1106893;6932646;ACEPTADO;PLANTA_CORONEL
DOC-2024-01811;FAC;101320;CL0279;V010;CP45;RETAIL;2024-02-27;2024-04-12;CLP;34008195;6461557;40469752;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01893;FAC;101397;CL0279;V010;CP30;RETAIL;2024-02-27;2024-03-28;CLP;52036611;9886956;61923567;ACEPTADO;CD_SANTIAGO
DOC-2024-01964;FAC;101459;CL0325;V011;CP45;RETAIL;2024-02-27;2024-04-12;CLP;19620529;3727901;23348430;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-00132;FEX;50132;CL0041;V003;CP60;EXPORTACION;2024-02-28;2024-04-28;USD;31047.19;0;31047.19;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01810;FAC;101319;CL0279;V010;CP60;RETAIL;2024-02-28;2024-04-28;CLP;28208349;5359586;33567935;ACEPTADO;CD_SANTIAGO
DOC-2024-01902;FAC;101404;CL0265;V009;CP60;RETAIL;2024-02-28;2024-04-28;CLP;3885618;738267;4623885;ACEPTADO;CD_SANTIAGO
DOC-2024-00088;FEX;50088;CL0062;V004;CP60;EXPORTACION;2024-02-29;2024-04-29;USD;90259.75;0;90259.75;ACEPTADO;PLANTA_QUELLON
DOC-2024-00273;FEX;50273;CL0032;V002;CP120;EXPORTACION;2024-02-29;2024-06-28;USD;75534.48;0;75534.48;ACEPTADO;PLANTA_CORONEL
DOC-2024-00696;FAC;100295;CL0192;V006;CP30;FOODSERVICE;2024-02-29;2024-03-30;CLP;3890762;739245;4630007;ACEPTADO;PLANTA_TALCAHUANO
DOC-2024-01026;FAC;100598;CL0178;V008;CP45;FOODSERVICE;2024-02-29;2024-04-14;CLP;8750003;1662501;10412504;ACEPTADO;PLANTA_TALCAHUANO
