id_cobranza;id_documento;fecha_pago;moneda;monto_pagado;medio_pago;id_operacion_factoring
COB-000034;DOC-2024-00266;2024-05-07;USD;15970.59;CHEQUE;
COB-000120;DOC-2024-00592;2024-05-07;CLP;19738973;TRANSFERENCIA;
COB-000361;DOC-2024-00402;2024-05-07;CLP;10750080;TRANSFERENCIA;
COB-000383;DOC-2024-00088;2024-05-07;USD;90259.75;CHEQUE;
COB-000391;DOC-2024-01792;2024-05-07;CLP;8113802;TRANSFERENCIA;
COB-000426;DOC-2024-00340;2024-05-07;USD;12338.38;TRANSFERENCIA;
COB-000441;DOC-2024-00804;2024-05-07;CLP;5170535;TRANSFERENCIA;
COB-000508;DOC-2024-01307;2024-05-07;CLP;6457474;TRANSFERENCIA;
COB-000626;DOC-2024-01434;2024-05-07;CLP;930621;TRANSFERENCIA;
COB-000134;DOC-2024-00425;2024-05-08;CLP;8560370;TRANSFERENCIA;
COB-000287;DOC-2024-01801;2024-05-08;CLP;4426531;TRANSFERENCIA;
COB-000552;DOC-2024-01159;2024-05-08;CLP;1475805;TRANSFERENCIA;
COB-000711;DOC-2024-00965;2024-05-08;CLP;21846834;TRANSFERENCIA;
COB-000124;DOC-2024-01977;2024-05-10;CLP;6411549;TRANSFERENCIA;
COB-000291;DOC-2024-01595;2024-05-10;CLP;5737242;TRANSFERENCIA;
COB-000540;DOC-2024-01539;2024-05-10;CLP;5357215;TRANSFERENCIA;
COB-000542;DOC-2024-01826;2024-05-10;CLP;5032956;TRANSFERENCIA;
COB-000570;DOC-2024-00993;2024-05-10;CLP;3906935;TRANSFERENCIA;
COB-000819;DOC-2024-00110;2024-05-10;USD;9278.36;FACTORING;FCT-2024-0015
COB-000118;DOC-2024-00098;2024-05-13;USD;4146.09;TRANSFERENCIA;
COB-000362;DOC-2024-00497;2024-05-13;CLP;4782420;TRANSFERENCIA;
COB-000438;DOC-2024-00395;2024-05-13;CLP;4322878;CHEQUE;
COB-000479;DOC-2024-01816;2024-05-13;CLP;76139474;TRANSFERENCIA;
COB-000565;DOC-2024-00432;2024-05-13;CLP;11978425;TRANSFERENCIA;
COB-000575;DOC-2024-01153;2024-05-13;CLP;2447373;TRANSFERENCIA;
COB-000647;DOC-2024-01408;2024-05-13;CLP;1696010;TRANSFERENCIA;
COB-000659;DOC-2024-01405;2024-05-13;CLP;5446870;TRANSFERENCIA;
COB-000668;DOC-2024-01181;2024-05-13;CLP;8843410;TRANSFERENCIA;
COB-000758;DOC-2024-00211;2024-05-13;USD;55702.4;FACTORING;FCT-2024-0010
COB-000884;DOC-2024-01218;2024-05-13;CLP;12121016;TRANSFERENCIA;
COB-000382;DOC-2024-01902;2024-05-14;CLP;4623885;TRANSFERENCIA;
COB-000472;DOC-2024-00549;2024-05-14;CLP;8753237;TRANSFERENCIA;
COB-000475;DOC-2024-01393;2024-05-14;CLP;2648118;TRANSFERENCIA;
COB-000586;DOC-2024-01482;2024-05-14;CLP;16402693;TRANSFERENCIA;
COB-000080;DOC-2024-01610;2024-05-15;CLP;5420395;TRANSFERENCIA;
COB-000500;DOC-2024-00485;2024-05-15;CLP;13238690;TRANSFERENCIA;
COB-000523;DOC-2024-00807;2024-05-15;CLP;11272652;TRANSFERENCIA;
COB-000862;DOC-2024-00199;2024-05-15;USD;13104.42;FACTORING;FCT-2024-0017
COB-000233;DOC-2024-01920;2024-05-16;CLP;121948562;TRANSFERENCIA;
COB-000462;DOC-2024-01938;2024-05-16;CLP;3639057;TRANSFERENCIA;
COB-000509;DOC-2024-01427;2024-05-16;CLP;9041526;TRANSFERENCIA;
COB-000227;DOC-2024-01069;2024-05-17;CLP;10422216;TRANSFERENCIA;
COB-000470;DOC-2024-01609;2024-05-17;CLP;751174;TRANSFERENCIA;
COB-000642;DOC-2024-00538;2024-05-17;CLP;7155446;TRANSFERENCIA;
COB-000681;DOC-2024-01306;2024-05-17;CLP;7615480;TRANSFERENCIA;
COB-000771;DOC-2024-00936;2024-05-17;CLP;19781180;TRANSFERENCIA;
COB-000127;DOC-2024-00466;2024-05-20;CLP;2570834;TRANSFERENCIA;
COB-000199;DOC-2024-00185;2024-05-20;USD;5943.4;TRANSFERENCIA;
COB-000324;DOC-2024-01650;2024-05-20;CLP;1314601;TRANSFERENCIA;
COB-000375;DOC-2024-01773;2024-05-20;CLP;4108453;TRANSFERENCIA;
COB-000395;DOC-2024-01975;2024-05-20;CLP;48788637;CHEQUE;
COB-000427;DOC-2024-00392;2024-05-20;CLP;3414197;TRANSFERENCIA;
COB-000433;DOC-2024-00071;2024-05-20;USD;126168.91;TRANSFERENCIA;
COB-000478;DOC-2024-01537;2024-05-20;CLP;2728790;TRANSFERENCIA;
COB-000483;DOC-2024-00681;2024-05-20;CLP;1862554;TRANSFERENCIA;
COB-000510;DOC-2024-01428;2024-05-20;CLP;4995770;TRANSFERENCIA;
COB-000576;DOC-2024-01174;2024-05-20;CLP;12171858;TRANSFERENCIA;
COB-000593;DOC-2024-00955;2024-05-20;CLP;1049079;TRANSFERENCIA;
COB-000601;DOC-2024-00883;2024-05-20;CLP;4116612;CHEQUE;
COB-000632;DOC-2024-01832;2024-05-20;CLP;24343072;CHEQUE;
COB-000645;DOC-2024-00974;2024-05-20;CLP;5740060;TRANSFERENCIA;
COB-000698;DOC-2024-00525;2024-05-20;CLP;5920123;TRANSFERENCIA;
COB-000713;DOC-2024-01759;2024-05-20;CLP;16783290;TRANSFERENCIA;
COB-000766;DOC-2024-00714;2024-05-20;CLP;8050695;TRANSFERENCIA;
COB-000777;DOC-2024-00013;2024-05-20;USD;36279.38;FACTORING;FCT-2024-0011
COB-000790;DOC-2024-00717;2024-05-20;CLP;2415586;TRANSFERENCIA;
COB-000863;DOC-2024-00271;2024-05-20;USD;143303.93;FACTORING;FCT-2024-0018
COB-000877;DOC-2024-00596;2024-05-20;CLP;3762194;TRANSFERENCIA;
COB-004283;DOC-2023-90370;2024-05-20;CLP;7600145;TRANSFERENCIA;
COB-004286;DOC-2025-95302;2024-05-20;CLP;9063541;TRANSFERENCIA;
COB-000107;DOC-2024-00225;2024-05-22;USD;25252.62;TRANSFERENCIA;
COB-000237;DOC-2024-00601;2024-05-22;CLP;6187773;TRANSFERENCIA;
COB-000330;DOC-2024-02002;2024-05-22;CLP;58851739;TRANSFERENCIA;
COB-000422;DOC-2024-00398;2024-05-22;CLP;8224001;TRANSFERENCIA;
COB-000562;DOC-2024-02020;2024-05-22;CLP;10915678;CHEQUE;
COB-000710;DOC-2024-00941;2024-05-22;CLP;6030232;CHEQUE;
COB-000729;DOC-2024-01623;2024-05-22;CLP;2005833;CHEQUE;
COB-000870;DOC-2024-00282;2024-05-22;USD;67651.76;FACTORING;FCT-2024-0019
COB-000202;DOC-2024-01246;2024-05-23;CLP;3585759;TRANSFERENCIA;
COB-000240;DOC-2024-01000;2024-05-23;CLP;5840619;TRANSFERENCIA;
COB-000718;DOC-2024-01139;2024-05-23;CLP;2643808;TRANSFERENCIA;
COB-000132;DOC-2024-00026;2024-05-24;USD;9654.61;TRANSFERENCIA;
COB-000824;DOC-2024-01906;2024-05-24;CLP;4745844;TRANSFERENCIA;
COB-000032;DOC-2024-00329;2024-05-27;USD;172180.02;TRANSFERENCIA;
COB-000085;DOC-2024-00358;2024-05-27;USD;37566.57;TRANSFERENCIA;
COB-000228;DOC-2024-01528;2024-05-27;CLP;10018119;TRANSFERENCIA;
COB-000332;DOC-2024-00047;2024-05-27;USD;64668.7;CHEQUE;
COB-000372;DOC-2024-01630;2024-05-27;CLP;4507989;TRANSFERENCIA;
COB-000377;DOC-2024-01811;2024-05-27;CLP;25275503;TRANSFERENCIA;
COB-000490;DOC-2024-00101;2024-05-27;USD;14491.41;TRANSFERENCIA;
COB-000595;DOC-2024-01049;2024-05-27;CLP;3440171;TRANSFERENCIA;
COB-000649;DOC-2024-01470;2024-05-27;CLP;820124;CHEQUE;
COB-000662;DOC-2024-00356;2024-05-27;USD;124549.68;TRANSFERENCIA;
COB-000663;DOC-2024-00547;2024-05-27;CLP;10520495;TRANSFERENCIA;
COB-000716;DOC-2024-01985;2024-05-27;CLP;12479140;TRANSFERENCIA;
COB-000738;DOC-2024-00736;2024-05-27;CLP;1439321;TRANSFERENCIA;
COB-000827;DOC-2024-00491;2024-05-27;CLP;9874198;TRANSFERENCIA;
COB-000861;DOC-2024-00063;2024-05-27;USD;128574.17;FACTORING;FCT-2024-0016
COB-000912;DOC-2024-00351;2024-05-27;USD;34798.46;FACTORING;FCT-2024-0020
COB-000242;DOC-2024-00073;2024-05-28;CLP;20061832;TRANSFERENCIA;
COB-000515;DOC-2024-01795;2024-05-28;CLP;3079275;CHEQUE;
COB-000560;DOC-2024-01555;2024-05-28;CLP;11374874;TRANSFERENCIA;
COB-000634;DOC-2024-01879;2024-05-28;CLP;35254247;TRANSFERENCIA;
COB-000835;DOC-2024-01493;2024-05-28;CLP;3489589;TRANSFERENCIA;
COB-000150;DOC-2024-01541;2024-05-29;CLP;1751742;TRANSFERENCIA;
COB-000185;DOC-2024-00014;2024-05-29;USD;60723.3;TRANSFERENCIA;
COB-000526;DOC-2024-01030;2024-05-29;CLP;6011402;TRANSFERENCIA;
COB-000635;DOC-2024-01954;2024-05-29;CLP;12841670;TRANSFERENCIA;
COB-000754;DOC-2024-01006;2024-05-29;CLP;5821613;CHEQUE;
COB-000756;DOC-2024-01498;2024-05-29;CLP;9877446;TRANSFERENCIA;
COB-000035;DOC-2024-00266;2024-05-30;USD;9837.2;TRANSFERENCIA;
COB-000068;DOC-2024-00154;2024-05-30;USD;24174.36;TRANSFERENCIA;
COB-000119;DOC-2024-00098;2024-05-30;USD;4146.09;TRANSFERENCIA;
COB-000165;DOC-2024-00330;2024-05-30;USD;76208.26;TRANSFERENCIA;
COB-000298;DOC-2024-00778;2024-05-30;CLP;870359;TRANSFERENCIA;
COB-000580;DOC-2024-01558;2024-05-30;CLP;7565450;TRANSFERENCIA;
COB-000692;DOC-2024-01499;2024-05-30;CLP;4877120;TRANSFERENCIA;
COB-000759;DOC-2024-00912;2024-05-30;CLP;2385396;TRANSFERENCIA;
COB-000191;DOC-2024-01822;2024-05-31;CLP;2448996;CHEQUE;
COB-000217;DOC-2024-00371;2024-05-31;USD;9960.13;TRANSFERENCIA;
COB-000425;DOC-2024-01578;2024-05-31;CLP;14846325;TRANSFERENCIA;
COB-000651;DOC-2024-01739;2024-05-31;CLP;18729574;TRANSFERENCIA;
COB-000682;DOC-2024-01056;2024-05-31;CLP;3550175;TRANSFERENCIA;
COB-000154;DOC-2024-00197;2024-06-03;USD;75956.53;TRANSFERENCIA;
COB-000230;DOC-2024-01612;2024-06-03;CLP;4224617;COMPENSACION;
COB-000313;DOC-2024-01220;2024-06-03;CLP;2786108;CHEQUE;
COB-000317;DOC-2024-01785;2024-06-03;CLP;4931050;TRANSFERENCIA;
COB-000345;DOC-2024-02016;2024-06-03;CLP;10630942;TRANSFERENCIA;
COB-000408;DOC-2024-01377;2024-06-03;CLP;3757105;TRANSFERENCIA;
COB-000605;DOC-2024-01407;2024-06-03;CLP;1855598;CHEQUE;
COB-000679;DOC-2024-01170;2024-06-03;CLP;585046;TRANSFERENCIA;
COB-000699;DOC-2024-00580;2024-06-03;CLP;9875705;TRANSFERENCIA;
COB-000712;DOC-2024-01099;2024-06-03;CLP;13582049;TRANSFERENCIA;
COB-000744;DOC-2024-01163;2024-06-03;CLP;6562956;TRANSFERENCIA;
COB-000850;DOC-2024-01911;2024-06-03;CLP;9496446;TRANSFERENCIA;
COB-000988;DOC-2024-01166;2024-06-03;CLP;9047352;COMPENSACION;
COB-000484;DOC-2024-00681;2024-06-04;CLP;1862554;COMPENSACION;
COB-000563;DOC-2024-00140;2024-06-04;USD;40615.33;TRANSFERENCIA;
COB-000608;DOC-2024-00123;2024-06-04;USD;47147.41;CHEQUE;
COB-000670;DOC-2024-01293;2024-06-04;CLP;3302914;TRANSFERENCIA;
COB-000807;DOC-2024-00585;2024-06-04;CLP;11447566;COMPENSACION;
COB-000809;DOC-2024-01478;2024-06-04;CLP;12316137;TRANSFERENCIA;
COB-000834;DOC-2024-01362;2024-06-04;CLP;5605846;TRANSFERENCIA;
COB-000885;DOC-2024-01581;2024-06-04;CLP;2409705;TRANSFERENCIA;
COB-000359;DOC-2024-00048;2024-06-05;USD;32588.38;TRANSFERENCIA;
COB-000418;DOC-2024-01090;2024-06-05;CLP;20327442;CHEQUE;
COB-000481;DOC-2024-01842;2024-06-05;CLP;13104871;TRANSFERENCIA;
COB-000620;DOC-2024-00893;2024-06-05;CLP;2056121;TRANSFERENCIA;
COB-000664;DOC-2024-00547;2024-06-05;CLP;18384931;TRANSFERENCIA;
COB-000797;DOC-2024-01767;2024-06-05;CLP;861105;TRANSFERENCIA;
COB-000901;DOC-2024-01872;2024-06-05;CLP;13123365;CHEQUE;
COB-000981;DOC-2024-00030;2024-06-05;USD;34996.17;FACTORING;FCT-2024-0021
COB-000413;DOC-2024-00174;2024-06-06;USD;43091.2;TRANSFERENCIA;
COB-000465;DOC-2024-01231;2024-06-06;CLP;2044964;TRANSFERENCIA;
COB-000571;DOC-2024-00993;2024-06-06;CLP;2205186;TRANSFERENCIA;
COB-000590;DOC-2024-00766;2024-06-06;CLP;3877503;TRANSFERENCIA;
COB-000206;DOC-2024-00221;2024-06-07;USD;95160.64;TRANSFERENCIA;
COB-000296;DOC-2024-00193;2024-06-07;USD;32086.96;TRANSFERENCIA;
COB-000876;DOC-2024-00470;2024-06-07;CLP;2099122;TRANSFERENCIA;
COB-000919;DOC-2024-01669;2024-06-07;CLP;20223079;TRANSFERENCIA;
COB-000284;DOC-2024-01272;2024-06-10;CLP;33111839;TRANSFERENCIA;
COB-000346;DOC-2024-00146;2024-06-10;USD;9141.71;TRANSFERENCIA;
COB-000421;DOC-2024-00298;2024-06-10;USD;204387.02;TRANSFERENCIA;
COB-000452;DOC-2024-01544;2024-06-10;CLP;2014192;TRANSFERENCIA;
COB-000460;DOC-2024-01924;2024-06-10;CLP;8598587;TRANSFERENCIA;
COB-000520;DOC-2024-00198;2024-06-10;CLP;39684426;TRANSFERENCIA;
COB-000541;DOC-2024-01539;2024-06-10;CLP;6699490;TRANSFERENCIA;
COB-000543;DOC-2024-00228;2024-06-10;USD;16195.67;TRANSFERENCIA;
COB-000566;DOC-2024-00512;2024-06-10;CLP;23436297;TRANSFERENCIA;
COB-000625;DOC-2024-01363;2024-06-10;CLP;2810272;TRANSFERENCIA;
COB-000675;DOC-2024-01819;2024-06-10;CLP;21229203;TRANSFERENCIA;
COB-000689;DOC-2024-01833;2024-06-10;CLP;20817825;TRANSFERENCIA;
COB-000722;DOC-2024-01406;2024-06-10;CLP;6133425;TRANSFERENCIA;
COB-000757;DOC-2024-02011;2024-06-10;CLP;10246997;TRANSFERENCIA;
COB-000779;DOC-2024-00401;2024-06-10;CLP;2774846;TRANSFERENCIA;
COB-000865;DOC-2024-00493;2024-06-10;CLP;4830554;TRANSFERENCIA;
COB-000927;DOC-2024-00649;2024-06-10;CLP;28100071;CHEQUE;
COB-000105;DOC-2024-00112;2024-06-11;USD;13212.17;TRANSFERENCIA;
COB-000220;DOC-2024-00526;2024-06-11;CLP;3892561;TRANSFERENCIA;
COB-000616;DOC-2024-00762;2024-06-11;CLP;962555;TRANSFERENCIA;
COB-000751;DOC-2024-01996;2024-06-11;CLP;6279636;CHEQUE;
COB-001043;DOC-2024-00089;2024-06-11;USD;39379.89;FACTORING;FCT-2024-0024
COB-000258;DOC-2024-00281;2024-06-12;USD;207167.53;TRANSFERENCIA;
COB-000363;DOC-2024-00687;2024-06-12;CLP;27381900;TRANSFERENCIA;
COB-000673;DOC-2024-01378;2024-06-12;CLP;13833602;CHEQUE;
COB-000676;DOC-2024-01884;2024-06-12;CLP;8119804;TRANSFERENCIA;
COB-000748;DOC-2024-01734;2024-06-12;CLP;7264109;TRANSFERENCIA;
COB-000866;DOC-2024-01287;2024-06-12;CLP;2136891;TRANSFERENCIA;
COB-000917;DOC-2024-01535;2024-06-12;CLP;2530325;TRANSFERENCIA;
COB-000329;DOC-2024-01712;2024-06-13;CLP;6252778;TRANSFERENCIA;
COB-000436;DOC-2024-00087;2024-06-13;CLP;47023636;TRANSFERENCIA;
COB-000494;DOC-2024-00180;2024-06-13;USD;6815.22;TRANSFERENCIA;
COB-000581;DOC-2024-01656;2024-06-13;CLP;10287709;TRANSFERENCIA;
COB-000665;DOC-2024-00663;2024-06-13;CLP;16718705;CHEQUE;
COB-000720;DOC-2024-01424;2024-06-13;CLP;2300252;TRANSFERENCIA;
COB-000786;DOC-2024-00505;2024-06-13;CLP;1208528;TRANSFERENCIA;
COB-000151;DOC-2024-01583;2024-06-14;CLP;2491717;TRANSFERENCIA;
COB-000223;DOC-2024-00774;2024-06-14;CLP;1686319;TRANSFERENCIA;
COB-000285;DOC-2024-01647;2024-06-14;CLP;3647298;TRANSFERENCIA;
COB-000458;DOC-2024-01655;2024-06-14;CLP;1077181;TRANSFERENCIA;
COB-000527;DOC-2024-01030;2024-06-14;CLP;8228964;TRANSFERENCIA;
COB-000636;DOC-2024-01983;2024-06-14;CLP;15639076;TRANSFERENCIA;
COB-000638;DOC-2024-01122;2024-06-14;CLP;4280797;CHEQUE;
COB-000878;DOC-2024-00702;2024-06-14;CLP;12294277;TRANSFERENCIA;
COB-000950;DOC-2024-00394;2024-06-14;CLP;14289201;COMPENSACION;
COB-000106;DOC-2024-00112;2024-06-17;USD;13212.17;TRANSFERENCIA;
COB-000268;DOC-2024-00727;2024-06-17;CLP;7494637;TRANSFERENCIA;
COB-000414;DOC-2024-00312;2024-06-17;USD;18860.04;COMPENSACION;
COB-000440;DOC-2024-00625;2024-06-17;CLP;19377964;TRANSFERENCIA;
COB-000476;DOC-2024-01393;2024-06-17;CLP;3257262;TRANSFERENCIA;
COB-000477;DOC-2024-01404;2024-06-17;CLP;22712983;TRANSFERENCIA;
COB-000482;DOC-2024-01934;2024-06-17;CLP;18097756;TRANSFERENCIA;
COB-000498;DOC-2024-00309;2024-06-17;USD;24601.49;TRANSFERENCIA;
COB-000536;DOC-2024-00334;2024-06-17;USD;12113.78;TRANSFERENCIA;
COB-000548;DOC-2024-00747;2024-06-17;CLP;2288287;TRANSFERENCIA;
COB-000550;DOC-2024-01132;2024-06-17;CLP;4462519;TRANSFERENCIA;
COB-000646;DOC-2024-00974;2024-06-17;CLP;6122560;TRANSFERENCIA;
COB-000696;DOC-2024-00171;2024-06-17;USD;4463.14;TRANSFERENCIA;FCT-2024-0007
COB-000764;DOC-2024-00539;2024-06-17;CLP;995879;CHEQUE;
COB-000774;DOC-2024-01611;2024-06-17;CLP;3301594;TRANSFERENCIA;
COB-000789;DOC-2024-00668;2024-06-17;CLP;13525239;TRANSFERENCIA;
COB-000792;DOC-2024-00767;2024-06-17;CLP;12862239;TRANSFERENCIA;
COB-000849;DOC-2024-01308;2024-06-17;CLP;5098863;TRANSFERENCIA;
COB-000855;DOC-2024-01659;2024-06-17;CLP;6040509;TRANSFERENCIA;
COB-000880;DOC-2024-01094;2024-06-17;CLP;7831884;CHEQUE;
COB-000881;DOC-2024-01158;2024-06-17;CLP;3355180;TRANSFERENCIA;
COB-000906;DOC-2024-01600;2024-06-17;CLP;8907042;CHEQUE;
COB-000925;DOC-2024-00430;2024-06-17;CLP;5520829;TRANSFERENCIA;
COB-000967;DOC-2024-01301;2024-06-17;CLP;3462514;TRANSFERENCIA;
COB-000201;DOC-2024-01025;2024-06-18;CLP;19955737;TRANSFERENCIA;
COB-000594;DOC-2024-00955;2024-06-18;CLP;1917993;TRANSFERENCIA;
COB-000697;DOC-2024-00308;2024-06-18;CLP;67097951;CHEQUE;
COB-000960;DOC-2024-00633;2024-06-18;CLP;3150714;COMPENSACION;
COB-001070;DOC-2024-00415;2024-06-18;CLP;7701945;TRANSFERENCIA;
COB-000089;DOC-2024-00610;2024-06-19;CLP;4373081;TRANSFERENCIA;
COB-000173;DOC-2024-00305;2024-06-19;USD;265988.9;TRANSFERENCIA;
COB-000318;DOC-2024-01785;2024-06-19;CLP;6666476;TRANSFERENCIA;
COB-000597;DOC-2024-02008;2024-06-19;CLP;10566962;TRANSFERENCIA;
COB-000811;DOC-2024-01708;2024-06-19;CLP;15541558;CHEQUE;
COB-000928;DOC-2024-00758;2024-06-19;CLP;14819289;TRANSFERENCIA;
COB-001042;DOC-2024-00062;2024-06-19;USD;42315.07;FACTORING;FCT-2024-0023
COB-004274;DOC-2025-94507;2024-06-19;CLP;464727;COMPENSACION;
COB-000135;DOC-2024-00425;2024-06-21;CLP;13550137;TRANSFERENCIA;
COB-000175;DOC-2024-00639;2024-06-21;CLP;4097181;TRANSFERENCIA;
COB-000292;DOC-2024-01608;2024-06-21;CLP;608815;TRANSFERENCIA;
COB-000384;DOC-2024-00273;2024-06-21;USD;45279.97;TRANSFERENCIA;
COB-000394;DOC-2024-01899;2024-06-21;CLP;19034177;TRANSFERENCIA;
COB-000513;DOC-2024-01576;2024-06-21;CLP;13913612;TRANSFERENCIA;
COB-000567;DOC-2024-00867;2024-06-21;CLP;10514500;TRANSFERENCIA;
COB-000737;DOC-2024-00673;2024-06-21;CLP;13669891;TRANSFERENCIA;
COB-000746;DOC-2024-01349;2024-06-21;CLP;6092435;TRANSFERENCIA;
COB-000788;DOC-2024-00658;2024-06-21;CLP;7512136;CHEQUE;
COB-000804;DOC-2024-00333;2024-06-21;CLP;10685941;TRANSFERENCIA;
COB-000814;DOC-2024-01760;2024-06-21;CLP;3712075;TRANSFERENCIA;
COB-000815;DOC-2024-01798;2024-06-21;CLP;22867634;TRANSFERENCIA;
COB-000856;DOC-2024-00878;2024-06-21;CLP;1177901;TRANSFERENCIA;
COB-001002;DOC-2024-01441;2024-06-21;CLP;5833557;TRANSFERENCIA;
COB-000045;DOC-2024-01976;2024-06-24;CLP;28957705;TRANSFERENCIA;
COB-000305;DOC-2024-00075;2024-06-24;USD;16632.67;TRANSFERENCIA;
COB-000381;DOC-2024-01810;2024-06-24;CLP;33567935;TRANSFERENCIA;
COB-000439;DOC-2024-00483;2024-06-24;CLP;10764523;TRANSFERENCIA;
COB-000491;DOC-2024-00101;2024-06-24;USD;7973.69;TRANSFERENCIA;
COB-000534;DOC-2024-00069;2024-06-24;CLP;10303904;TRANSFERENCIA;
COB-000588;DOC-2024-01740;2024-06-24;CLP;56309565;TRANSFERENCIA;
COB-000610;DOC-2024-00187;2024-06-24;USD;11200.33;TRANSFERENCIA;FCT-2024-0005
COB-000624;DOC-2024-01074;2024-06-24;CLP;9630777;TRANSFERENCIA;
COB-000637;DOC-2024-00959;2024-06-24;CLP;5331074;TRANSFERENCIA;
COB-000688;DOC-2024-01486;2024-06-24;CLP;3505940;TRANSFERENCIA;
COB-000721;DOC-2024-01868;2024-06-24;CLP;6429250;COMPENSACION;
COB-000739;DOC-2024-00736;2024-06-24;CLP;2443330;CHEQUE;
COB-000760;DOC-2024-00912;2024-06-24;CLP;3186021;TRANSFERENCIA;
COB-000763;DOC-2024-01916;2024-06-24;CLP;7552058;TRANSFERENCIA;
COB-000784;DOC-2024-00449;2024-06-24;CLP;7453423;TRANSFERENCIA;
COB-000859;DOC-2024-00996;2024-06-24;CLP;3095251;TRANSFERENCIA;
COB-000899;DOC-2024-01642;2024-06-24;CLP;808103;TRANSFERENCIA;
COB-000974;DOC-2024-01618;2024-06-24;CLP;9243152;TRANSFERENCIA;
COB-001015;DOC-2024-01683;2024-06-24;CLP;1510103;TRANSFERENCIA;
COB-001031;DOC-2024-00202;2024-06-24;USD;346576.55;FACTORING;FCT-2024-0022
COB-000529;DOC-2024-01277;2024-06-25;CLP;3839714;TRANSFERENCIA;
COB-000545;DOC-2024-00379;2024-06-25;USD;61873.78;TRANSFERENCIA;
COB-000643;DOC-2024-00538;2024-06-25;CLP;8962327;CHEQUE;
COB-000791;DOC-2024-00717;2024-06-25;CLP;1640919;TRANSFERENCIA;
COB-000794;DOC-2024-01151;2024-06-25;CLP;2734295;TRANSFERENCIA;
COB-001009;DOC-2024-00933;2024-06-25;CLP;9583769;TRANSFERENCIA;
COB-000428;DOC-2024-00392;2024-06-26;CLP;3082320;TRANSFERENCIA;
COB-000730;DOC-2024-01674;2024-06-26;CLP;13062709;TRANSFERENCIA;
COB-000920;DOC-2024-01669;2024-06-26;CLP;27781704;TRANSFERENCIA;
COB-001012;DOC-2024-01089;2024-06-26;CLP;1842610;TRANSFERENCIA;
COB-000569;DOC-2024-00922;2024-06-27;CLP;4611553;TRANSFERENCIA;
COB-000606;DOC-2024-01679;2024-06-27;CLP;41479511;CHEQUE;
COB-000717;DOC-2024-00280;2024-06-27;USD;47204.79;TRANSFERENCIA;
COB-000812;DOC-2024-01708;2024-06-27;CLP;22812980;TRANSFERENCIA;
COB-000400;DOC-2024-00832;2024-06-28;CLP;15751708;TRANSFERENCIA;
COB-000544;DOC-2024-00228;2024-06-28;USD;27044.58;TRANSFERENCIA;
COB-000669;DOC-2024-01233;2024-06-28;CLP;19604686;TRANSFERENCIA;
COB-000775;DOC-2024-01611;2024-06-28;CLP;2746979;TRANSFERENCIA;
COB-000796;DOC-2024-01796;2024-06-28;CLP;21577859;TRANSFERENCIA;
COB-000826;DOC-2024-00322;2024-06-28;USD;44062.38;TRANSFERENCIA;
COB-000889;DOC-2024-01925;2024-06-28;CLP;41782136;TRANSFERENCIA;
COB-001007;DOC-2024-00555;2024-06-28;CLP;1632797;TRANSFERENCIA;
COB-001028;DOC-2024-01469;2024-06-28;CLP;1657261;CHEQUE;
COB-000338;DOC-2024-01033;2024-07-01;CLP;8183750;TRANSFERENCIA;
COB-000360;DOC-2024-00215;2024-07-01;USD;54787.55;TRANSFERENCIA;
COB-000434;DOC-2024-00084;2024-07-01;USD;17271.17;TRANSFERENCIA;
COB-000453;DOC-2024-01544;2024-07-01;CLP;2014192;TRANSFERENCIA;
COB-000549;DOC-2024-00747;2024-07-01;CLP;1407878;TRANSFERENCIA;
COB-000639;DOC-2024-01122;2024-07-01;CLP;2480950;TRANSFERENCIA;
COB-000652;DOC-2024-00382;2024-07-01;USD;229185.96;TRANSFERENCIA;
COB-000683;DOC-2024-00019;2024-07-01;USD;23604.55;CHEQUE;
COB-000752;DOC-2024-01996;2024-07-01;CLP;5397085;TRANSFERENCIA;
COB-000813;DOC-2024-01717;2024-07-01;CLP;14004651;TRANSFERENCIA;
COB-000843;DOC-2024-01865;2024-07-01;CLP;9280095;COMPENSACION;
COB-000853;DOC-2024-00824;2024-07-01;CLP;11689399;TRANSFERENCIA;
COB-000860;DOC-2024-01511;2024-07-01;CLP;2158079;TRANSFERENCIA;
COB-000882;DOC-2024-01158;2024-07-01;CLP;2153519;TRANSFERENCIA;
COB-000897;DOC-2024-00510;2024-07-01;CLP;2433118;CHEQUE;
COB-000931;DOC-2024-01199;2024-07-01;CLP;2164428;TRANSFERENCIA;
COB-000968;DOC-2024-01433;2024-07-01;CLP;6348277;CHEQUE;
COB-000999;DOC-2024-01064;2024-07-01;CLP;8598888;TRANSFERENCIA;
COB-001038;DOC-2024-00963;2024-07-01;CLP;12210867;TRANSFERENCIA;
COB-001092;DOC-2024-00369;2024-07-01;USD;8232.43;FACTORING;FCT-2024-0027
COB-001171;DOC-2024-01476;2024-07-01;CLP;5928886;TRANSFERENCIA;
COB-000342;DOC-2024-00969;2024-07-02;CLP;5412874;TRANSFERENCIA;
COB-000358;DOC-2024-01834;2024-07-02;CLP;29976720;CHEQUE;
COB-000613;DOC-2024-00397;2024-07-02;CLP;15689810;TRANSFERENCIA;
COB-000762;DOC-2024-01880;2024-07-02;CLP;47473521;CHEQUE;
COB-000767;DOC-2024-00714;2024-07-02;CLP;5529974;TRANSFERENCIA;
